Date,Author,Text
10/15/2021 4:36,red__napkin,"Dg Maraknya Pinjol yg meresahkan msyrkt, pemerintah telah memblokir ribuan akses situs pinjol sbg langkah pencegahan tindak kejahatan. Cak Imin meminta pemerintah utk menghapus aplikasi pinjol yg bertebaran di Android maupun Apple. Terus Mendengar Aspirasi Rakyat #DPRuntukNegeri https://t.co/PepfI4I0o6"
10/15/2021 4:36,ngatiranboy,@TBertharia @pinjollaknat @DivHumas_Polri @CCICPolri Banyak mudaratnya timbang manfaatnya... Jauhi pinjol
10/15/2021 4:36,red__napkin,"Wakil Ketua DPR RI Muhaimin Iskandar menilai langkah pemerintah memblokir akses platform pinjol ilegal belum cukup. Dirinya juga meminta pemerintah untuk menghapus aplikasi Pinjol Ilegal di hulunya, yakni di PlayStore &amp; AppStore. #DPRuntukNegeri Terus mendengar aspirasi rakyat https://t.co/K2Z4R9M9WZ"
10/15/2021 4:36,Fadlipenyair,"@korantempo Nunggu dampak dr pinjol ilegal yg cukup mmbuat resah masyarakat..br ramai bicara tentang tindakan,kemana aja kalian sblumnya??nunggu korban dl br antisipasi?đź¤Łđź�‚đź��mknya kita trus dibodohin sm negara Cina...kerjasama bisnis aja merugi padahal sblmnya dibilang bnyak pihak merugiđź¤Ł"
10/15/2021 4:36,_Nayanika27_,"Wakil Ketua DPR RI Muhaimin Iskandar menilai langkah pemerintah memblokir akses platform pinjol ilegal belum cukup. Dirinya juga meminta pemerintah untuk menghapus aplikasi Pinjol Ilegal di hulunya, yakni di PlayStore &amp; AppStore. #DPRuntukNegeri Terus mendengar aspirasi rakyat https://t.co/K2Z4R9M9WZ"
10/15/2021 4:36,dandelionseeds_,"Dear bocah-bocah dc pinjol, semoga mendapatkan pekerjaan yang lebih baik ya. đź‘Ś https://t.co/7zj64fMSFM"
10/15/2021 4:36,red__napkin,Wakil Ketua #DPRuntukNegeri yg terus mendengar aspirasi rakyat. Bpk Muhaimin Iskandar menyarankan agar Pemerintah hrs hapus  aplikasi pinjol di Playstore. Karena hny menutup akses platform fintech illegal dirasa kurang cukup. Di aplikasi android serta apple juga hrs di hapus. https://t.co/inS47P4k5Z
10/15/2021 4:36,Democrazy2221,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝
10/15/2021 4:35,cahyohdh,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝
10/15/2021 4:35,DrajadUmbaran,Kapolri Jenderal Pol Listyo Sigit Prabowo meminta jajaran Polri bertindak tegas penyelenggara Pinjol yg dinilai telah merugikan banyak masyarakat.   . . . . Bantai Pinjaman Online Ilegal! . .  @jokowi  https://t.co/apUNNmt7mK
10/15/2021 4:35,geol_anda,"@WagimanDeep212_ @kemkominfo Hari ini terasa adem, biasanya ada 100an panggilan pinjol tiap hari, sampe hari ini tak satupun ada panggilan.. Gile bener...đź¤¦â€Ťâ™‚đź�€đź�€đź�€đź�€"
10/15/2021 4:35,Nurizal,"Kalau Polisi taati arahan Kapolri;tegakkan hukum,spt grebek kantor pinjol di Cengkareng,Sleman dll, tentu diapresiasi.Tapi Polisi yg aniaya warga spt di DeliSerdang, banting Mahasiswa di Tangerang,bunuh 5 pengawal FPI,harusnya diberi sanksi hukum terberat agar tak diulangi  lagi. https://t.co/t0k82EbWyN https://t.co/tiFF0VTH2d"
10/15/2021 4:35,santosonya_saja,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy"
10/15/2021 4:35,red__napkin,Langkah yg diambil Pemerintah cukup agresif dgn menutup ribuan aplikasi pinjol. Smoga langkah ini jga dibarengi saran dr Bpk Muhaimin Iskandar Wakil Ketua #DPRuntukNegeri yg terus mendengar Aspirasi Rakyat. Agar aplikasi  pinjol ilegal yg resahkan masyarakat bsa hilang.
10/15/2021 4:35,red__napkin,Wakil Ketua DPR RI Muhaimin Iskandar atau Cak Imin menilai pemutusan akses pinjol tersebut belum cukup. Dia meminta pemerintah juga menghapus aplikasi Pinjol yang bertebaran di Android maupun Apple store  #DPRuntukNegeri Terus mendengar aspirasi rakyat https://t.co/QTbwgLVas2
10/15/2021 4:35,Hansyo70,"Terjerat Pinjol, pinjam 5 Juta, mengembalikan 200 juta. ""Aplikasi dana cepat, dalam aplikasi itu ada aplikasi lagi. Saya minjam Rp5 juta nerimanya cuma Rp3,8 juta. Sampai akhirnya dalam satu bulan saya harus mengembalikan uang 200 juta lebih"" kata peminjam https://t.co/x7Z53HPd73"
10/15/2021 4:35,jf_selv,1 Grup  3 Pinjol Legal 13 Pinjol Ilegal  Di tempat yang sama.  cc : @ismailfahmi   https://t.co/9XZaBDskK5
10/15/2021 4:35,NesiKa11,"@euisbeling13 @mazzini_gsp Aku juga sempet dihubungin via WhatsApp, isinya selfie temenku beserta KTP nya, katanya namaku tercantum sebagai penjamin. Aku cuma bales, ""ini pinjol mana? Terdaftar OJK? Saya mau liat laporan kepolisiannya kalo temen saya buron."" Langsung di block. Wkwk suka kocak."
10/15/2021 4:35,dianand1995,@Dennysiregar7 Ada yg bangga pinjol kapan hari.
10/15/2021 4:35,kenapaROY,"@detikcom Buruan cari pinjaman ke pinjol ilegal non OJK deh... mumpung polisi lagi gencar gerebek ponjol. kan lumayan kalo acc, trus pinjolnya kegerebek lu gak usah balikin duitnya"
10/15/2021 4:35,kusumovina,PINJOL RONTOK !!  . . Wah...ini bisa jadi salah Jokowi lagi.đź�‰ . . . https://t.co/21t3JRAMVy
10/15/2021 4:35,kudanilfajar,"Ketika pinjol diberantas, menang banyak ni yg habis ngutang di pinjol"
10/15/2021 4:35,ardana333,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a
10/15/2021 4:35,PRFMnews,"Ribuan Aduan tentang Pinjol Bermunculan di Kota Bandung, Satgas Anti Rentenir Buka Data https://t.co/8Pez8LfgZp"
10/15/2021 4:35,IdaAstutik7,"Penggrebekan kantor pinjol di Tangerang.   Dari dulu sudah seringkali kami informasikan, pinjol legal dan ilegal itu bisa satu atap dan satu grup kok. Bukan hal yang aneh! :))   *simak baik2 narasi reporter https://t.co/Zb6otXa4xE"
10/15/2021 4:35,permaataas,Puluhan orang debt collector pinjol ilegal diamankan Polda Jawa Barat. Total ada 89 orang yang dibawa Polda Jabar dari Sleman ke Bandung. https://t.co/Tjnxb00sq6
10/15/2021 4:35,abahirvan,"Terkini! Penggerebekan Kantor Pinjol di Tangerang, 32 Orang Jadi Tersangka #iNewsSiang 15/10  Selengkapnya di https://t.co/nuWsaWinz5 https://t.co/ZtUIgIUMss"
10/15/2021 4:35,Hanifwildanwin,Hal yang Harus Kamu Lakukan Saat Diteror Pinjol Ilegal  A Thread
10/15/2021 4:35,RRIPrograma3,"#LIVE wawancara dengan Anggota Komisi Fatwa Majelis Ulama Indonesia Pusat KH Aminudin Yakub terkait marak kasus pinjol ilegal, apa hukumnya melakukan pinjol?  Selengkapnya di 88,8FM PRO 3 RRI. -AMD"
10/15/2021 4:34,antarabiz,OJK janji akan berantas pinjol ilegal ke seluruh Indonesia https://t.co/TFUeH0brb3
10/15/2021 4:34,abahirvan,"Lagi, Kantor Pinjol Digrebek Polisi. Saksikan beritanya di Kabar Petang bersama Andromeda Mercury &amp; Seera Safira pukul 16.00 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a5KWDi #KabarPetangtvOne #CariBeritatvOne https://t.co/BIFuEauyOy"
10/15/2021 4:34,Ogutz27,@fauziah_sifa28 @jokowi @PlateJohnny @kemkominfo @WR_AG226id__ @007koteka @smasatupwt @Fatma_Reyna Pinjol memang harus di Brantas karena meresahkan warga. Apa yg dilakukan kepolisian patut diapresiasi #JokowiBerantasPinjolIlegal #JokowiBerantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo
10/15/2021 4:34,YusufNusantara1,Ooo gini cara kerja PINJOL..  Hajaaarr...  Sikatt...  Babat...  Gw seemosi ituh Karena sangat meresahkan masyarakat.  Terimakasih  @jokowi  @DivHumas_Polri https://t.co/iIbm9RfQB6
10/15/2021 4:33,hunzaja,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a
10/15/2021 4:33,EnyLove_1,@_Nayanika27_ Pinjol yg meresahkan masyarakat. Hapus.
10/15/2021 4:33,loveniey,Puluhan penagih Pinjol digerebek saat beraksi di meja kerja di daerah Jakarta Barat.. https://t.co/tdHmaUetCh
10/15/2021 4:33,ularberkicau,Hal yang Harus Kamu Lakukan Saat Diteror Pinjol Ilegal  A Thread
10/15/2021 4:33,Cahkuwut,PINJOL RONTOK !!  . . Wah...ini bisa jadi salah Jokowi lagi.đź�‰ . . . https://t.co/21t3JRAMVy
10/15/2021 4:33,EnyLove_1,"Maraknya perusahaan Pinjol ilegal yg meresahkan masyarakat, mendapat krititikan dari Wakil Ketua DPR RI Muhaimin Iskandar, yg meminta pemerintah secara tegas menghapus aplikasi Pinjol yg bertebaran di Google play store dan   . . #DPRuntukNegeri Terus Mendengar aspirasi rakyat https://t.co/iNZghwOyto"
10/15/2021 4:33,antaramakassar,OJK berjanji akan berantas pinjol ilegal ke seluruh Indonesia https://t.co/mE2csJa3Dx
10/15/2021 4:33,MurBaud1per2in,"PINJOL ILEGAL,  BERARTI ADA PINJOL LEGAL,  BERARTI ADA RENTENIR LEGAL/ILEGAL,  BERARTI ADA MALING LEGAL/ILEGAL BERARTI ADA KORUPTOR LEGAL/ILEGAL DST... https://t.co/RTirnJy4B8"
10/15/2021 4:33,eka_dara97,"Maraknya perusahaan Pinjol ilegal yg meresahkan masyarakat, mendapat krititikan dari Wakil Ketua DPR RI Muhaimin Iskandar, yg meminta pemerintah secara tegas menghapus aplikasi Pinjol yg bertebaran di Google play store dan   . . #DPRuntukNegeri Terus Mendengar aspirasi rakyat https://t.co/iNZghwOyto"
10/15/2021 4:33,jungkokwie,@angkvgadang Ayo lah ikut pinjol ilegal. Garongin abis itu cepuin
10/15/2021 4:33,DivHumas_Polri,"Sementara itu, penggerebekan turut dilakukan oleh jajaran Polres Metro Jakarta Barat (Jakbar) dengan mengamankan 56 orang dalam penggerebekan kantor pinjol yang berlokasi di Ruko Sedayu Square, Cengkareng, Jakarta Barat."
10/15/2021 4:32,abahirvan,83 karyawan pinjol ilegal dibawa ke Polda Jawa Barat - ANTARA News Jawa Barat https://t.co/N64Tp7QZeL
10/15/2021 4:32,ariefbudiawan7,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy"
10/15/2021 4:32,loveniey,Ancaman memperlihatkan gambar-gambar porno membuat stres pelanggan.Â  https://t.co/T1SuvsytYV
10/15/2021 4:32,ariefbudiawan7,Presiden @jokowi lewat Menteri @PlateJohnny dan @kemkominfo agar tertibkan Pinjol  Aparat pun molai bergerak Bantai Pinjaman Online Ilegal  #JokowiBrantasPinjolIlegal https://t.co/mwv9mwlPYH
10/15/2021 4:32,aimistiy,"Penggrebekan kantor pinjol di Tangerang.   Dari dulu sudah seringkali kami informasikan, pinjol legal dan ilegal itu bisa satu atap dan satu grup kok. Bukan hal yang aneh! :))   *simak baik2 narasi reporter https://t.co/Zb6otXa4xE"
10/15/2021 4:32,rezharahdisurya,Hal yang Harus Kamu Lakukan Saat Diteror Pinjol Ilegal  A Thread
10/15/2021 4:32,Yudi_Rossih,"Penggrebekan kantor pinjol di Tangerang.   Dari dulu sudah seringkali kami informasikan, pinjol legal dan ilegal itu bisa satu atap dan satu grup kok. Bukan hal yang aneh! :))   *simak baik2 narasi reporter https://t.co/Zb6otXa4xE"
10/15/2021 4:32,KompasTekno,Google Play Store Hanya Izinkan Aplikasi Milik Pinjol yang Terdaftar di OJK  https://t.co/yOwEu5RSQI
10/15/2021 4:31,loveniey,"Terjerat PINJOL Online? Sini saya bantu, DM ya. Tolong viral kan ya."
10/15/2021 4:31,SoniMsi07,"Minjem rentenir atau pinjol ilegal yg lg tren skrg, urusan sm debtcoll.  Klo gini nagihnya mending, tp klo data kita disebar2, dimaki2 kasar, sampe 1 phonebook diteror, apa gak stres tuh??  @jokowi @kemkominfo @PlateJohnny Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/o1JcFsQ6zL"
10/15/2021 4:31,wietbts,"Langkah Polri yang cepat menggerebek sejumlah kantor pinjaman ""online"" (pinjol) ilegal mendapat apresiasi dari anggota Komisi III DPR. https://t.co/MDjnhwqUed"
10/15/2021 4:31,helloyorabun,"Bukan main, dimintain laporan a, b, c, d udah kaya ditagih pinjol"
10/15/2021 4:31,dirmdhn_,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a
10/15/2021 4:30,Guse43935882,"Dan lagi, pukul 20.30 malam tadi, kepolisian kembali menggrebek kantor pinjaman online (pinjol) di kawasan Samirono, Catur Tunggal, Depok, Sleman, Yogyakarta.   Bravo @DivHumas_Polri @CCICPolri đź‘Źđź‘Ť https://t.co/bZOG3XDQTk"
10/15/2021 4:30,Cahkuwut,MENJAWAB KERESAHAN YANG BERKEMBANG AKHIR - AKHIR INI | Presiden @jokowi menginstruksikan Polri untuk Bantai Pinjaman Online Ilegal . . . . .  https://t.co/XhiUIQsBCd
10/15/2021 4:30,hunzaja,Jual beli data di pinjaman online pinjol! â›” https://t.co/tMB2KLztPu
10/15/2021 4:30,OfficialiNewsTV,"Saksikan \'Perang Melawan Pinjol Ilegal\' dalam program berita iNews Sore, Jumat, 15 Oktober 2021 hanya di iNews!  #iNewsSore #iNews https://t.co/Dehjmk9LMk"
10/15/2021 4:30,fauz11ukman,"@infobdg tingali gera di yutup ""adu dc pinjol"" komedi pisan đź¤Ł"
10/15/2021 4:30,_antaresh29,Ooo gini cara kerja PINJOL..  Hajaaarr...  Sikatt...  Babat...  Gw seemosi ituh Karena sangat meresahkan masyarakat.  Terimakasih  @jokowi  @DivHumas_Polri https://t.co/iIbm9RfQB6
10/15/2021 4:30,euisbeling13,"@mazzini_gsp 4bulan lalu di tlpn pinjol. Temen gua ada yg minjem, eh nagih nya ke gua sambil ngamuk ngamuk. Katanya no gua dicantumkan sebagai penanggung jawab. Ngeri banget ngomongnya bahasa goib keluar semua."
10/15/2021 4:30,kompascom,"Langkah Polri yang cepat menggerebek sejumlah kantor pinjaman ""online"" (pinjol) ilegal mendapat apresiasi dari anggota Komisi III DPR. https://t.co/MDjnhwqUed"
10/15/2021 4:30,tvOneNews,"Lagi, Kantor Pinjol Digrebek Polisi. Saksikan beritanya di Kabar Petang bersama Andromeda Mercury &amp; Seera Safira pukul 16.00 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a5KWDi #KabarPetangtvOne #CariBeritatvOne https://t.co/BIFuEauyOy"
10/15/2021 4:30,hariankompas,"Satgas Waspada Investasi: Tetap Waspada, Pinjol Tidak Akan Bisa Habis. #Metropolitan #AdadiKompas @ato_vanto   https://t.co/GF6YVKrzzd"
10/15/2021 4:30,republikaonline,Polda Jabar amankan 89 orang dari Yogyakarta terkait pinjol ilegal https://t.co/vEhj69ya0r
10/15/2021 4:30,BubuNyaii,@BubuNyaii Brantas Pinjol yg meresahkan
10/15/2021 4:29,wibi_bambang,@KompasTV Siikkaatt Pak Polisi.. habisin tuh pinjol..
10/15/2021 4:29,ReshtuA,Ooo gini cara kerja PINJOL..  Hajaaarr...  Sikatt...  Babat...  Gw seemosi ituh Karena sangat meresahkan masyarakat.  Terimakasih  @jokowi  @DivHumas_Polri https://t.co/iIbm9RfQB6
10/15/2021 4:29,SemarangHumas,4 Cara Cek Pinjol Legal Atau Ilegal  Berikut ini beberapa cara mengecek pinjol legal / ilegal: 1. Cek di Website OJK Akses laman update legalitas fintech di URL https://t.co/HAkkvUVDgp 2. WhatsApp OJK 081-157-157-157 3. Telpon 157 4. E-mail OJK  (waspadainvestasi@ojk.go.id) https://t.co/CQ8nSZaLnJ
10/15/2021 4:29,Yudi_Rossih,"Terjerat Pinjol, pinjam 5 Juta, mengembalikan 200 juta. ""Aplikasi dana cepat, dalam aplikasi itu ada aplikasi lagi. Saya minjam Rp5 juta nerimanya cuma Rp3,8 juta. Sampai akhirnya dalam satu bulan saya harus mengembalikan uang 200 juta lebih"" kata peminjam https://t.co/x7Z53HPd73"
10/15/2021 4:29,_riverheaven,Ooo gini cara kerja PINJOL..  Hajaaarr...  Sikatt...  Babat...  Gw seemosi ituh Karena sangat meresahkan masyarakat.  Terimakasih  @jokowi  @DivHumas_Polri https://t.co/iIbm9RfQB6
10/15/2021 4:29,LDangka,Pinjol-pinjol Rontok Digerebek Polisi Setelah Muncul Arahan Jokowi https://t.co/yvBnQUyIM3
10/15/2021 4:29,crizpate,@susipudjiastuti 2. Kasus Mafia tanah. Sdh dari kapan tau kasus mafia tanah merajalela. Giliran presiden suruh..baru deh di sikat sana sini mafia tanah.  Masih banyak lg contohnya..kayak kmrn PINJOL..presiden teriak..baru deh tangkap sana sini đź�‚.. #DIPAKSASEHATDINEGARASAKIT
10/15/2021 4:29,gatot30,Cak Imin Minta Pemerintah Hapus Aplikasi Pinjol di Google dan Apple https://t.co/wTDCsIuu72
10/15/2021 4:28,th0k1ng,PINJOL RONTOK !!  . . Wah...ini bisa jadi salah Jokowi lagi.đź�‰ . . . https://t.co/21t3JRAMVy
10/15/2021 4:28,rivalubis,Jual beli data di pinjaman online pinjol! â›” https://t.co/tMB2KLztPu
10/15/2021 4:28,OfficialiNewsTV,"Terkini! Penggerebekan Kantor Pinjol di Tangerang, 32 Orang Jadi Tersangka #iNewsSiang 15/10  Selengkapnya di https://t.co/nuWsaWinz5 https://t.co/ZtUIgIUMss"
10/15/2021 4:28,sunupinasti,Presiden Jokowi memberi perhatian soal kemunculan pinjaman online yang merugikan masyarakat. Polisi kemudian bergerak menindak sejumlah kantor pinjol. https://t.co/4YSZwwvDKS
10/15/2021 4:28,suzaridian,Penggerebekan kantor Pinjol sudah lebih dulu dilakukan oleh personil Lapor Pak sih...udah tayang beberapa waktu lalu...
10/15/2021 4:28,LDangka,"Penagih Pinjol Sehari Kerja 11 Jam, Digaji Rp1,4 Juta Sebulan https://t.co/mLC61V66kQ"
10/15/2021 4:28,sunupinasti,Puluhan orang debt collector pinjol ilegal diamankan Polda Jawa Barat. Total ada 89 orang yang dibawa Polda Jabar dari Sleman ke Bandung. https://t.co/Tjnxb00sq6
10/15/2021 4:28,bayuyab72,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a
10/15/2021 4:28,kp_polsek,"â€śKejahatan Pinjol ilegal sangat merugikan masyarakat sehingga diperlukan langkah penanganan khusus. Lakukan upaya pemberantasan dengan strategi sosialisasi, pengawasan, maupun penegakan hukum. Harus segera dilakukan penanganan untuk memberikan perlindungan kepada masyarakat.â€ť https://t.co/mglKSi876E"
10/15/2021 4:27,SuestySSitungk6,"@geloraco Sy kirain yg sdg mjamur itu kantor pegadaian, tnyata... Kelihatan gak y klau itu kantor pinjol"
10/15/2021 4:27,wir0_ketandan,"Penagih Pinjol Sehari Kerja 11 Jam, Digaji Rp1,4 Juta Sebulan https://t.co/mLC61V66kQ"
10/15/2021 4:27,LDangka,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝
10/15/2021 4:27,wuhanclan6,"Naaaahh...  Mau digerebek 20 pinjol jg percuma, Klo yg bgini jg gak disikat.  2 atau 3 bulan jg rane lagi https://t.co/y9sAKmFiwI"
10/15/2021 4:27,merdekadotcom,"VIDEO: Polisi Gerebek Kantor Pinjol, Lihat Penagih Kirim Gambar Tak Senonoh https://t.co/Iqd3gmP8Yi"
10/15/2021 4:27,liputan6dotcom,Pinjol Online Bikin Resah Masyarakat https://t.co/nHZ9DcfA47
10/15/2021 4:27,RobiMP4,@DRespati3 Karena gx ada pinjol kalau dulu đź��đź�‚đź�‚đź�‚
10/15/2021 4:27,pikiran_rakyat,"Terus Teror Penunggak Pinjol dengan Ancaman, Terungkap Besar Gaji Para Penagih https://t.co/i5AGkV1AZa"
10/15/2021 4:27,faqirah82,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG"
10/15/2021 4:27,PRFMnews,"Terima Banyak Keluhan Soal Pinjol Ilegal, Kang Ade Minta Polrestabes Bandung Bergerak Cepat https://t.co/b2lQgNkMSK"
10/15/2021 4:27,eka_dara97,"Pemerintah telah memblokir ribuan situs pinjol sbg langkah pencegahan tindak kejahata. Meski demikian, pemutusan akses tsb blm cukup. Pemerintah di sarankan menghentikan dan menghapus aplikasi ini di Playstore.  BERANTAS PINJOL đź’Ş  #DPRuntukNegeri Terus mendengar aspirasi rakyat."
10/15/2021 4:27,eka_dara97,PINJOL YANG MERESAHKAN.  Wakil ketua DPR Muhaimin Iskandar menilai bahwa Aplikssi Pinjol di playstore sudah selayaknya di HAPUS oleh Pemerintah. Pinjaman online ini sedang marak dan meresahkan masyarakat.  #DPRuntukNegeri Terus mendengar aspirasi rakyat. https://t.co/cAtlEbtO0I
10/15/2021 4:27,alex_hunter146,"@Dennysiregar7 Operasi Polisi Sifatnya Insidentil , Temporari Setelah Ini Akan Marak Lagi Bisnis Pinjol Lebih Rapih Libatkan Jaringan Beking @DivHumas_Polri @ojkindonesia"
10/15/2021 4:26,Anaksemut4,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a
10/15/2021 4:26,Rasul883,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝
10/15/2021 4:26,Kaaang_Din,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy"
10/15/2021 4:26,WSiswojo,PINJOL YANG MERESAHKAN.  Wakil ketua DPR Muhaimin Iskandar menilai bahwa Aplikssi Pinjol di playstore sudah selayaknya di HAPUS oleh Pemerintah. Pinjaman online ini sedang marak dan meresahkan masyarakat.  #DPRuntukNegeri Terus mendengar aspirasi rakyat. https://t.co/cAtlEbtO0I
10/15/2021 4:26,Minaelisa0,"@DivHumas_Polri @pinjollaknat terima kasih sudah menertibkan pinjol ilegal yg meresahkan ini. dimohom juga untuk menindak dan memenjarakan pemilik modalnya. bisa jadi duit pinjol ini larinya ke luar negeri seperti Singapore, Malaysia atau bahkan RRC"
10/15/2021 4:26,Budionotaslim3,"@Partono_ADjem Weleh weleh...klo itu bener penasihat pinjol yo besar kemungkinan apa yg dilakukan pinjol merugikan org banyak/nasabah mangkanya diem bae,Alhamdulillah action dr polisi mdh2an bisa dibongkar praktek yg selama mereka lakukan,ayo..polisi yg sifatnya ilegal sikat tanpa tedeng aling2"
10/15/2021 4:26,alvinfokii,@ajllure @DiajengLrst pake datanya buat pinjol aja kakđź�‚
10/15/2021 4:26,pantau_com,Polda Jawa Barat mengamankan sekitar 89 orang dari DIY terkait dengan pengungkapan kasus pinjaman online (pinjol) ilegal. https://t.co/wfE9eubpJ2
10/15/2021 4:26,blenk87,"Penggrebekan kantor pinjol di Tangerang.   Dari dulu sudah seringkali kami informasikan, pinjol legal dan ilegal itu bisa satu atap dan satu grup kok. Bukan hal yang aneh! :))   *simak baik2 narasi reporter https://t.co/Zb6otXa4xE"
10/15/2021 4:26,andangindarto,"Penggrebekan kantor Pinjol di Sleman Yogyakarta.  Polda DIY dan Polda Jabar bekerja sama dalam menggerebek kantor pinjaman online (pinjol) ilegal, Kamis malam, 14 Oktober 2021. https://t.co/Rmss6yb3lh |@pinjollaknat"
10/15/2021 4:25,n1ckeff,â€˘ Presiden : Mengenai fintech peer to peer lending alias pinjol yang ternyata marak terjadi penipuan harus diberantas   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal @jokowi @PlateJohnny @kemkominfo https://t.co/V2MtLU1u7z
10/15/2021 4:25,n1ckeff,"Jelas sangat merugikan, bahkan nyawa bisa melayang karena tidak semua korban pinjol memiliki mental yang kuat hadapi teror membabi buta dari debt collector.  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal @jokowi @PlateJohnny @kemkominfo https://t.co/F4Qjs2wJZ9"
10/15/2021 4:25,n1ckeff,Kapolri Jenderal Pol Listyo Sigit Prabowo meminta jajaran Polri bertindak tegas penyelenggara Pinjol yg dinilai telah merugikan banyak masyarakat.   . . . . Bantai Pinjaman Online Ilegal! . .  @jokowi  https://t.co/apUNNmt7mK
10/15/2021 4:25,boecharikarim,@_ekokuntadhi Para nasabah pinjol yg kena grebek pak polisi MENANG BANYAK....
10/15/2021 4:25,thisisprixe,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝
10/15/2021 4:25,kidungjati,Penagih Pinjol Ilegal Buka-Bukaan Seputar Bisnisnya yang Penuh Stigma Negatif: https://t.co/EajRad5oxo https://t.co/DAtapZvHfa
10/15/2021 4:24,mapaybandungcom,"Terima Banyak Keluhan Soal Pinjol Ilegal, Kang Ade Minta Polrestabes Bandung Bergerak Cepat https://t.co/b2lQgNkMSK"
10/15/2021 4:24,tunnov,Keren sih kalau awal muncul pinjol pinjol itu sebelum masa beliau berkuasa https://t.co/0htqqNlrsq
10/15/2021 4:24,jarotjrt_,Serem amat anjir pinjol
10/15/2021 4:24,bffb300aff02425,PINJOL RONTOK !!  . . Wah...ini bisa jadi salah Jokowi lagi.đź�‰ . . . https://t.co/21t3JRAMVy
10/15/2021 4:23,POLRES_PASER,"â€śKejahatan Pinjol ilegal sangat merugikan masyarakat sehingga diperlukan langkah penanganan khusus. Lakukan upaya pemberantasan dengan strategi sosialisasi, pengawasan, maupun penegakan hukum. Harus segera dilakukan penanganan untuk memberikan perlindungan kepada masyarakat.â€ť https://t.co/9Qm6QfSMnJ"
